"symbol","TS","time","open","high","low","close","volume"
"BTCEUR",1506729600000,"09/30/2017 01:00:00",3623.5,3703.86625052,3623.5,3699.63326052,22.87309008
"BTCEUR",1506816000000,"10/01/2017 01:00:00",3672.62436942,3740.29528499,3633.74583012,3736.90656899,52.04348482
"BTCEUR",1506902400000,"10/02/2017 01:00:00",3717.16226153,3764.00256227,3715.3,3715.3,27.68774348
"BTCEUR",1506988800000,"10/03/2017 01:00:00",3680.73555152,3680.73555152,3611.1,3638.3,40.29196338
"BTCEUR",1507075200000,"10/04/2017 01:00:00",3645.6,3696.8,3551.7,3571.2,115.25240535
"BTCEUR",1507161600000,"10/05/2017 01:00:00",3575.7,3679.2,3534.57839995,3679.2,46.596432
"BTCEUR",1507248000000,"10/06/2017 01:00:00",3675.27700154,3764,3675.27700154,3712.8,34.91456233
"BTCEUR",1507334400000,"10/07/2017 01:00:00",3729.32250866,3830.5,3696,3830.5,66.37878752
"BTCEUR",1507420800000,"10/08/2017 01:00:00",3794,3928.95906614,3794,3917.8,263.92269188
"BTCEUR",1507507200000,"10/09/2017 01:00:00",3933.1,4100.3,3886,4100.3,87.69812926
"BTCEUR",1507593600000,"10/10/2017 01:00:00",4146.21573073,4172.4,4008.4,4032.5,238.05313525
"BTCEUR",1507680000000,"10/11/2017 01:00:00",4056.6893216,4080.1,4010,4050.2,107.11427493
"BTCEUR",1507766400000,"10/12/2017 01:00:00",4096.2,4496.32810127,4093.6,4496.32810127,183.90427434
"BTCEUR",1507852800000,"10/13/2017 01:00:00",4612.7,4963.00224052,4533.5,4728.5,766.56355207
"BTCEUR",1507939200000,"10/14/2017 01:00:00",4754.8,4913.7,4737.12959827,4913.7,83.81040858
"BTCEUR",1508025600000,"10/15/2017 01:00:00",4937.60590155,4955.9,4629.61913646,4833.75919838,315.90954715
"BTCEUR",1508112000000,"10/16/2017 01:00:00",4817.9,4921.53137835,4756,4889.82878214,145.20556906
"BTCEUR",1508198400000,"10/17/2017 01:00:00",4862,4862,4792.1,4797.77258034,17.17343627
"BTCEUR",1508198400000,"10/17/2017 01:00:00",4862,4862,4792.1,4797.77258034,17.17343627
"BTCEUR",1508284800000,"10/18/2017 01:00:00",4741.1,4741.1,4348.9,4724,291.32724474
"BTCEUR",1508371200000,"10/19/2017 01:00:00",4689.2,4863.2,4680.8,4815.7,281.72197573
"BTCEUR",1508457600000,"10/20/2017 01:00:00",4798,5092.82642112,4796.4,5075.30461194,249.06859282
"BTCEUR",1508544000000,"10/21/2017 01:00:00",5099.5,5251.36824052,5084.40522452,5162.62450494,87.21029992
"BTCEUR",1508630400000,"10/22/2017 01:00:00",5000,5000,4947.06335876,4954.17157316,13.22735843
"BTCEUR",1508716800000,"10/23/2017 01:00:00",5122.79001388,5125,4852.8228563,5022.5,187.62258109
"BTCEUR",1508803200000,"10/24/2017 01:00:00",4991,4991,4661.52597414,4661.52597414,391.75036968
"BTCEUR",1508889600000,"10/25/2017 01:00:00",4674.5,4855.8,4573.53255113,4846.2,435.67412532
"BTCEUR",1508976000000,"10/26/2017 01:00:00",4848.94120662,5061.92336205,4829.2,5031.6,123.28661023
"BTCEUR",1509062400000,"10/27/2017 01:00:00",5007.42544352,5011.36149332,4928.9,4950.38602678,32.56646482
"BTCEUR",1509148800000,"10/28/2017 01:00:00",5000.1984136,5045.8,4870.6,4951,192.57662083
"BTCEUR",1509235200000,"10/29/2017 01:00:00",4895.05808156,5447.2,4888.9,5358.38071816,302.4073699
"BTCEUR",1509321600000,"10/30/2017 00:00:00",5289.8,5358.06667111,5200,5238.2,179.10260588
"BTCEUR",1509408000000,"10/31/2017 00:00:00",5275.29142289,5538.4,5270.4,5526.9,184.8015055
"BTCEUR",1509494400000,"11/01/2017 00:00:00",5489.70479947,5685.47371741,5470.2,5633.8300408,128.49925761
"BTCEUR",1509580800000,"11/02/2017 00:00:00",5827.17135826,6083.9,5814.69494925,6000,138.12437196
"BTCEUR",1509667200000,"11/03/2017 00:00:00",5943.2,6357.2,5943.2,6145.3,912.13965769
"BTCEUR",1509753600000,"11/04/2017 00:00:00",5992.9,6429.39540022,5964.8,6331.3,238.32057399
"BTCEUR",1509840000000,"11/05/2017 00:00:00",6453.7,6465.9,6453.7,6465.9,8.21032041
"BTCEUR",1509926400000,"11/06/2017 00:00:00",6278.29854887,6278.29854887,5987.5,6011.9,102.87940554
"BTCEUR",1510012800000,"11/07/2017 00:00:00",6019.12798105,6198.89862661,6015.50843785,6130.8,167.03756279
"BTCEUR",1510099200000,"11/08/2017 00:00:00",6180.77443305,6762.2,6020,6190.3,337.42015265
"BTCEUR",1510185600000,"11/09/2017 00:00:00",6376,6420.84582376,6060,6060,346.68097076
"BTCEUR",1510272000000,"11/10/2017 00:00:00",6193.47340313,6226.3,5562.9,5639.8,706.4879864
"BTCEUR",1510358400000,"11/11/2017 00:00:00",5606.50213261,5805.6,5322.7,5431,404.89851434
"BTCEUR",1510444800000,"11/12/2017 00:00:00",5365.1,5465.4,4717.6,5020.9,1474.67762072
"BTCEUR",1510531200000,"11/13/2017 00:00:00",5003.7,5668.2,5003.7,5550.4,197.62887235
"BTCEUR",1510617600000,"11/14/2017 00:00:00",5600.9,5691.6,5391.8,5457.8,129.77388805
"BTCEUR",1510704000000,"11/15/2017 00:00:00",5814.84855159,6190.2,5814.84855159,6156.1,251.89393027
"BTCEUR",1510790400000,"11/16/2017 00:00:00",6163.1,6804.97218434,6054.98646873,6690.26971749,1128.05745757
"BTCEUR",1510876800000,"11/17/2017 00:00:00",6694.8,6804.8,6392.7,6553.96141606,1059.28653038
"BTCEUR",1510963200000,"11/18/2017 00:00:00",6464.5,6642.6,6364.6,6586.4,16.52023245
"BTCEUR",1511049600000,"11/19/2017 00:00:00",6561,6885.8,6561,6803.2,146.25599022
"BTCEUR",1511136000000,"11/20/2017 00:00:00",6841.5,7018.07329996,6835.8,6979.5,97.18535038
"BTCEUR",1511222400000,"11/21/2017 00:00:00",6697.8,7122.9,6697.8,6906.2,314.13929017
"BTCEUR",1511308800000,"11/22/2017 00:00:00",6889.91700926,7076.96013645,6884.03722257,7014,481.29489311
"BTCEUR",1511395200000,"11/23/2017 00:00:00",7020.8,7040,6797.32969213,6797.7,237.63682966
"BTCEUR",1511481600000,"11/24/2017 00:00:00",6797.7,7110,6721.66463294,6882.01056252,559.78519512
"BTCEUR",1511568000000,"11/25/2017 00:00:00",6881.25438072,7368.57154077,6835.2,7368.4,1188.80319085
"BTCEUR",1511654400000,"11/26/2017 00:00:00",7357.22881377,7973.7,7357.14479357,7827.9,1552.85623921
"BTCEUR",1511740800000,"11/27/2017 00:00:00",7844,8212.5,7763.4,8158.31541442,2298.99920134
"BTCEUR",1511827200000,"11/28/2017 00:00:00",8159.9,8409,8050,8319.13670164,1584.06970134
"BTCEUR",1511913600000,"11/29/2017 00:00:00",8330,9647.3,7596.79899772,8247.4,8850.52092417
"BTCEUR",1512000000000,"11/30/2017 00:00:00",8254.9,8894.8,7445.7,8337.22594629,7321.25821422
"BTCEUR",1512086400000,"12/01/2017 00:00:00",8326.4,9209,7889.4,9130.8,3329.33274529
"BTCEUR",1512172800000,"12/02/2017 00:00:00",9115.8,9410,8940,9161.13049578,1975.52518215
"BTCEUR",1512259200000,"12/03/2017 00:00:00",9142.7,9984.5,8608.7,9390.8,5291.25308123
"BTCEUR",1512345600000,"12/04/2017 00:00:00",9401.69069653,9766.6,9033.1,9761.07482,2370.42017012
"BTCEUR",1512432000000,"12/05/2017 00:00:00",9767.812404,10074,9600,9801.070776,1904.19331635
"BTCEUR",1512518400000,"12/06/2017 00:00:00",9801.070776,11522,9800.225273,11441.64602,4274.00756574
"BTCEUR",1512604800000,"12/07/2017 00:00:00",11452,14092.36608,11133.962322,14059,10448.5335867
"BTCEUR",1512691200000,"12/08/2017 00:00:00",14063,14531.058726,11709,13440,6163.15443613
"BTCEUR",1512777600000,"12/09/2017 00:00:00",13438,13839,11061,12471.337116,6292.23096667
"BTCEUR",1512864000000,"12/10/2017 00:00:00",12436,13373,10816,12693,8315.75181206
"BTCEUR",1512950400000,"12/11/2017 00:00:00",12693,14799.43225,12693,14231,8387.83664205
"BTCEUR",1513036800000,"12/12/2017 00:00:00",14234,14982.738987,13776.169887,14392.0062,4543.10043744
"BTCEUR",1513123200000,"12/13/2017 00:00:00",14450,14718,13284,13670,2833.48722157
"BTCEUR",1513209600000,"12/14/2017 00:00:00",13671.215054,14372.586504,13400,13906.928427,1812.89031642
"BTCEUR",1513296000000,"12/15/2017 00:00:00",13923,15343.665155,13883,14875.503728,3407.53694084
"BTCEUR",1513382400000,"12/16/2017 00:00:00",14950,16633.471392,14518,16317.786008,2662.86337306
"BTCEUR",1513468800000,"12/17/2017 00:00:00",16345.014936,16925,15850,16083,2994.29337344
"BTCEUR",1513555200000,"12/18/2017 00:00:00",16118,16255.659678,15323,16075.2092,2689.85952628
"BTCEUR",1513641600000,"12/19/2017 00:00:00",16044,16101,13846.5036,14643.521856,4876.93486659
"BTCEUR",1513728000000,"12/20/2017 00:00:00",14630,14941,13059.908015,13810,7017.59737438
"BTCEUR",1513814400000,"12/21/2017 00:00:00",13834,14600,12471,13204,5107.44962317
"BTCEUR",1513900800000,"12/22/2017 00:00:00",13182.2348,13352,9027.2992,11105.365888,16702.33959208
"BTCEUR",1513987200000,"12/23/2017 00:00:00",11122,12644,10561.563808,11827.906016,5162.02843618
"BTCEUR",1514073600000,"12/24/2017 00:00:00",11805.142208,11833,9781,11423,7409.17862552
"BTCEUR",1514160000000,"12/25/2017 00:00:00",11413,12018.13692,10691,11471.6062,3845.92930678
"BTCEUR",1514246400000,"12/26/2017 00:00:00",11493.5034,13526,11405,13202,4555.67719628
"BTCEUR",1514332800000,"12/27/2017 00:00:00",13197,13876,12158.645395,12919.627875,5455.18801104
"BTCEUR",1514419200000,"12/28/2017 00:00:00",12929.711487,12990,11021,11997,7592.67181141
"BTCEUR",1514505600000,"12/29/2017 00:00:00",12018,12651,11550,11920,3442.14820938
"BTCEUR",1514592000000,"12/30/2017 00:00:00",11899,12001,9707.2,10303.855384,7149.3278418
"BTCEUR",1514678400000,"12/31/2017 00:00:00",10280,11812,10136.44168,11467,2730.97880243
"BTCEUR",1514764800000,"01/01/2018 00:00:00",11461,11581,10663,11133,2033.15445441
"BTCEUR",1514851200000,"01/02/2018 00:00:00",11149,12861.8535,10651,12190,3693.03249287
"BTCEUR",1514937600000,"01/03/2018 00:00:00",12201,12809,12057.573034,12611.93038,2860.13845015
"BTCEUR",1515024000000,"01/04/2018 00:00:00",12583.635716,12842,11698,12553.152741,3681.35259277
"BTCEUR",1515110400000,"01/05/2018 00:00:00",12566.402325,14214,12200,14061.1968,3826.70743931
"BTCEUR",1515196800000,"01/06/2018 00:00:00",14044.576,14337.10208,13507,14278,1878.06837356
"BTCEUR",1515283200000,"01/07/2018 00:00:00",14248,14248,13064,13470,1961.53424824
"BTCEUR",1515369600000,"01/08/2018 00:00:00",13470,13549,11483,12472,4911.86551211
"BTCEUR",1515456000000,"01/09/2018 00:00:00",12460,12824,11841,12074,3452.91677642
"BTCEUR",1515542400000,"01/10/2018 00:00:00",12114,12450,11150,12450,3170.46546201
"BTCEUR",1515628800000,"01/11/2018 00:00:00",12438,12521,10572.510861,11014,5517.88094866
"BTCEUR",1515715200000,"01/12/2018 00:00:00",11001.777556,11624.09012,10580.679508,11339.379872,2943.40289945
"BTCEUR",1515801600000,"01/13/2018 00:00:00",11368.206012,11945.45232,11336.90906,11643.948448,1172.59632588
"BTCEUR",1515888000000,"01/14/2018 00:00:00",11627.562368,11771,10548,11128.798575,1414.58897258
"BTCEUR",1515974400000,"01/15/2018 00:00:00",11106,11684,10906,11094.0568,2415.04342264
"BTCEUR",1516060800000,"01/16/2018 00:00:00",11085.0896,11099,8104.082,9011.35813,10027.50850231
"BTCEUR",1516147200000,"01/17/2018 00:00:00",9011.35813,9390.656835,7549.1066342,9106.4289,12152.86946822
"BTCEUR",1516233600000,"01/18/2018 00:00:00",9122,9705.93831164,8623.4,9025,8880.75468897
"BTCEUR",1516320000000,"01/19/2018 00:00:00",8980.5,9703.5,8695.8,9383,3815.79134929
"BTCEUR",1516406400000,"01/20/2018 00:00:00",9372,10640,9342.760908,10409.734128,2285.34869555
"BTCEUR",1516492800000,"01/21/2018 00:00:00",10409.734128,10409.734128,8978,9390,3660.54704135
"BTCEUR",1516579200000,"01/22/2018 00:00:00",9398.329062,9721,8165.3,8787.0125,4575.75917282
"BTCEUR",1516665600000,"01/23/2018 00:00:00",8822.079,9290,8078.1426,8780.737444,4362.2590376
"BTCEUR",1516752000000,"01/24/2018 00:00:00",8794.544912,9349.2,8461.9,9193,3255.44939431
"BTCEUR",1516838400000,"01/25/2018 00:00:00",9187,9420.9,8683,8992.570508,2682.6365718
"BTCEUR",1516924800000,"01/26/2018 00:00:00",8986.9,9408.6,8250,8908.5,3446.63294946
"BTCEUR",1517011200000,"01/27/2018 00:00:00",8908.5,9403,8700,9215.7,2174.48997726
"BTCEUR",1517097600000,"01/28/2018 00:00:00",9233.292408,9801,9174,9522.1,2047.00486171
"BTCEUR",1517184000000,"01/29/2018 00:00:00",9518.84316,9629,8931.8,9055,1831.34073137
"BTCEUR",1517270400000,"01/30/2018 00:00:00",9055,9083.92947,7961.472796,8198,3836.05352221
"BTCEUR",1517356800000,"01/31/2018 00:00:00",8198,8342.471493,7858.571339,8270,2265.66248534
"BTCEUR",1517443200000,"02/01/2018 00:00:00",8265,8321,7144.744159,7340.28945,4728.7654475
"BTCEUR",1517529600000,"02/02/2018 00:00:00",7349.6,7381.8,6377,7136.2,5718.81097578
"BTCEUR",1517616000000,"02/03/2018 00:00:00",7145.9920896,7624,6569,7405,3706.27776887
"BTCEUR",1517702400000,"02/04/2018 00:00:00",7397,7551.1,6276.903978,6588,4270.96601182
"BTCEUR",1517788800000,"02/05/2018 00:00:00",6576.0142356,6720,5364.6,5612.4411296,9160.44051391
