"symbol","date","openTime","open","high","low","close","volume"
,"03 01 2018","05:03:00","0.05778600","0.05778600","0.05770500","0.05778000","292.45000000"
,"03 01 2018","05:04:00","0.05771300","0.05780900","0.05771200","0.05779900","199.55700000"
,"03 01 2018","05:05:00","0.05774300","0.05787100","0.05772800","0.05776700","341.67400000"
,"03 01 2018","05:06:00","0.05776700","0.05799900","0.05774800","0.05782500","521.73900000"
,"03 01 2018","05:07:00","0.05782600","0.05800000","0.05782600","0.05790100","335.24300000"
,"03 01 2018","05:08:00","0.05790100","0.05795500","0.05769800","0.05782700","390.91900000"
,"03 01 2018","05:09:00","0.05788200","0.05794000","0.05780200","0.05785100","429.80000000"
,"03 01 2018","05:10:00","0.05785000","0.05785100","0.05770000","0.05776900","238.62100000"
,"03 01 2018","05:11:00","0.05776900","0.05780000","0.05756800","0.05772000","269.17000000"
,"03 01 2018","05:12:00","0.05777700","0.05786800","0.05772000","0.05781000","279.72800000"
,"03 01 2018","05:13:00","0.05778100","0.05787900","0.05777400","0.05785300","218.06000000"
,"03 01 2018","05:14:00","0.05785300","0.05814300","0.05780500","0.05789500","390.81100000"
,"03 01 2018","05:15:00","0.05789500","0.05791800","0.05776400","0.05782900","330.92900000"
,"03 01 2018","05:16:00","0.05783400","0.05789200","0.05770500","0.05770500","272.69200000"
,"03 01 2018","05:17:00","0.05770500","0.05779300","0.05770500","0.05771800","391.04000000"
,"03 01 2018","05:18:00","0.05771800","0.05778600","0.05770500","0.05777700","400.62600000"
,"03 01 2018","05:19:00","0.05772100","0.05778600","0.05770500","0.05776200","368.31100000"
,"03 01 2018","05:20:00","0.05776100","0.05780000","0.05765700","0.05774000","384.24500000"
,"03 01 2018","05:21:00","0.05773900","0.05779600","0.05770300","0.05776100","154.52500000"
,"03 01 2018","05:22:00","0.05775900","0.05777700","0.05765900","0.05776500","253.37300000"
,"03 01 2018","05:23:00","0.05770800","0.05778800","0.05766500","0.05778800","222.71700000"
,"03 01 2018","05:24:00","0.05778700","0.05787200","0.05772500","0.05780000","301.89600000"
,"03 01 2018","05:25:00","0.05787400","0.05800000","0.05780000","0.05780800","308.43300000"
,"03 01 2018","05:26:00","0.05780800","0.05798200","0.05775100","0.05782900","336.18900000"
,"03 01 2018","05:27:00","0.05782900","0.05782900","0.05772800","0.05776200","270.43800000"
,"03 01 2018","05:28:00","0.05782600","0.05786800","0.05775800","0.05786100","210.54200000"
,"03 01 2018","05:29:00","0.05786100","0.05786500","0.05770000","0.05783900","151.42400000"
,"03 01 2018","05:30:00","0.05778200","0.05784500","0.05768500","0.05783400","460.04200000"
,"03 01 2018","05:31:00","0.05783300","0.05787900","0.05771600","0.05780100","333.94700000"
,"03 01 2018","05:32:00","0.05777900","0.05786100","0.05771000","0.05780000","239.38100000"
,"03 01 2018","05:33:00","0.05780000","0.05795500","0.05772900","0.05789100","359.17900000"
,"03 01 2018","05:34:00","0.05789200","0.05800000","0.05780000","0.05791500","396.86700000"
,"03 01 2018","05:35:00","0.05790800","0.05797700","0.05779900","0.05785800","216.29700000"
,"03 01 2018","05:36:00","0.05785900","0.05800000","0.05779900","0.05782900","288.76900000"
,"03 01 2018","05:37:00","0.05782800","0.05791000","0.05779900","0.05786700","269.90200000"
,"03 01 2018","05:38:00","0.05786600","0.05790400","0.05780800","0.05788000","173.93900000"
,"03 01 2018","05:39:00","0.05782700","0.05796400","0.05782300","0.05789800","223.37000000"
,"03 01 2018","05:40:00","0.05789900","0.05795900","0.05782400","0.05790100","252.47600000"
,"03 01 2018","05:41:00","0.05790100","0.05800000","0.05782300","0.05798900","284.36600000"
,"03 01 2018","05:42:00","0.05798900","0.05801200","0.05790900","0.05801000","251.60300000"
,"03 01 2018","05:43:00","0.05801000","0.05814300","0.05794500","0.05804800","240.38200000"
,"03 01 2018","05:44:00","0.05802400","0.05819800","0.05800000","0.05818900","322.48400000"
,"03 01 2018","05:45:00","0.05810100","0.05848100","0.05808700","0.05819700","337.50400000"
,"03 01 2018","05:46:00","0.05820500","0.05827400","0.05805400","0.05819100","223.36600000"
,"03 01 2018","05:47:00","0.05819000","0.05834400","0.05806200","0.05812400","161.93600000"
,"03 01 2018","05:48:00","0.05817500","0.05834400","0.05803400","0.05804900","210.75700000"
,"03 01 2018","05:49:00","0.05813700","0.05817200","0.05803500","0.05817200","268.53200000"
,"03 01 2018","05:50:00","0.05817200","0.05827400","0.05802900","0.05824500","316.40700000"
,"03 01 2018","05:51:00","0.05824400","0.05834000","0.05815000","0.05821000","391.61100000"
,"03 01 2018","05:52:00","0.05823900","0.05832800","0.05800100","0.05823900","341.36300000"
,"03 01 2018","05:53:00","0.05824400","0.05839800","0.05800100","0.05825200","396.60200000"
,"03 01 2018","05:54:00","0.05819400","0.05832200","0.05816500","0.05831700","233.84200000"
,"03 01 2018","05:55:00","0.05825200","0.05839000","0.05825200","0.05825600","205.78000000"
,"03 01 2018","05:56:00","0.05827300","0.05840200","0.05824500","0.05830800","204.93300000"
,"03 01 2018","05:57:00","0.05840000","0.05851400","0.05831100","0.05835700","262.94200000"
,"03 01 2018","05:58:00","0.05840700","0.05851400","0.05832400","0.05838400","304.42600000"
,"03 01 2018","05:59:00","0.05838700","0.05849800","0.05832400","0.05840600","231.41100000"
,"03 01 2018","06:00:00","0.05846400","0.05850000","0.05840000","0.05840900","205.06600000"
,"03 01 2018","06:01:00","0.05847200","0.05847400","0.05840000","0.05846700","201.55300000"
,"03 01 2018","06:02:00","0.05846700","0.05854900","0.05840400","0.05854900","380.18000000"
,"03 01 2018","06:03:00","0.05849200","0.05862900","0.05841800","0.05847400","587.89200000"
,"03 01 2018","06:04:00","0.05847000","0.05853800","0.05830900","0.05852900","284.73100000"
,"03 01 2018","06:05:00","0.05852500","0.05859000","0.05839100","0.05848000","385.46500000"
,"03 01 2018","06:06:00","0.05854200","0.05855500","0.05837000","0.05848000","484.83400000"
,"03 01 2018","06:07:00","0.05848000","0.05855800","0.05830500","0.05844300","480.26200000"
,"03 01 2018","06:08:00","0.05835700","0.05855800","0.05835700","0.05840700","311.06100000"
,"03 01 2018","06:09:00","0.05840700","0.05855500","0.05830100","0.05835200","386.66900000"
,"03 01 2018","06:10:00","0.05835200","0.05841100","0.05825500","0.05834500","262.10700000"
,"03 01 2018","06:11:00","0.05833700","0.05843300","0.05828200","0.05833000","333.79600000"
,"03 01 2018","06:12:00","0.05833000","0.05848700","0.05831600","0.05845400","314.85700000"
,"03 01 2018","06:13:00","0.05845400","0.05855000","0.05839300","0.05845000","407.20200000"
,"03 01 2018","06:14:00","0.05845000","0.05854600","0.05839900","0.05849900","375.48500000"
,"03 01 2018","06:15:00","0.05845500","0.05849800","0.05841600","0.05842400","235.49500000"
,"03 01 2018","06:16:00","0.05842400","0.05850600","0.05842000","0.05842300","338.05300000"
,"03 01 2018","06:17:00","0.05842000","0.05842400","0.05835700","0.05835900","375.19100000"
,"03 01 2018","06:18:00","0.05836200","0.05843200","0.05831000","0.05835100","332.09500000"
,"03 01 2018","06:19:00","0.05835100","0.05843000","0.05832800","0.05833000","299.71600000"
,"03 01 2018","06:20:00","0.05837700","0.05841300","0.05831900","0.05833700","162.14700000"
,"03 01 2018","06:21:00","0.05833700","0.05839500","0.05830200","0.05831800","333.81300000"
,"03 01 2018","06:22:00","0.05830300","0.05836300","0.05825000","0.05834600","435.42900000"
,"03 01 2018","06:23:00","0.05829100","0.05839700","0.05828800","0.05833000","282.47000000"
,"03 01 2018","06:24:00","0.05839500","0.05843300","0.05833800","0.05835200","194.83200000"
,"03 01 2018","06:25:00","0.05835200","0.05849400","0.05835000","0.05844900","316.09200000"
,"03 01 2018","06:26:00","0.05840200","0.05850000","0.05837800","0.05842300","262.88900000"
,"03 01 2018","06:27:00","0.05840800","0.05846500","0.05835900","0.05838900","226.86000000"
,"03 01 2018","06:28:00","0.05839000","0.05846000","0.05830300","0.05833000","306.68000000"
,"03 01 2018","06:29:00","0.05841400","0.05842900","0.05828900","0.05839800","414.38000000"
,"03 01 2018","06:30:00","0.05833500","0.05839900","0.05832900","0.05838700","295.62500000"
,"03 01 2018","06:31:00","0.05833000","0.05838900","0.05833000","0.05838200","240.46700000"
,"03 01 2018","06:32:00","0.05838200","0.05844000","0.05826800","0.05841400","296.59400000"
,"03 01 2018","06:33:00","0.05841400","0.05844100","0.05825000","0.05830800","240.65100000"
,"03 01 2018","06:34:00","0.05830900","0.05838500","0.05825000","0.05830400","365.99100000"
,"03 01 2018","06:35:00","0.05830500","0.05836200","0.05820000","0.05824900","199.58600000"
,"03 01 2018","06:36:00","0.05824900","0.05833200","0.05807000","0.05826800","228.88300000"
,"03 01 2018","06:37:00","0.05826200","0.05830000","0.05818400","0.05827700","240.40400000"
,"03 01 2018","06:38:00","0.05825500","0.05829900","0.05819100","0.05826900","296.55600000"
,"03 01 2018","06:39:00","0.05827000","0.05827000","0.05818300","0.05818300","273.61400000"
,"03 01 2018","06:40:00","0.05824300","0.05829200","0.05810500","0.05819300","249.59100000"
,"03 01 2018","06:41:00","0.05820200","0.05821600","0.05804400","0.05811200","322.09600000"
,"03 01 2018","06:42:00","0.05811200","0.05819600","0.05800000","0.05800500","250.00700000"
,"03 01 2018","06:43:00","0.05800500","0.05809400","0.05779900","0.05788000","381.89000000"
,"03 01 2018","06:44:00","0.05782400","0.05787900","0.05764200","0.05776800","420.39500000"
,"03 01 2018","06:45:00","0.05776800","0.05776900","0.05750100","0.05759800","425.70800000"
,"03 01 2018","06:46:00","0.05765900","0.05766000","0.05750400","0.05755200","221.71700000"
,"03 01 2018","06:47:00","0.05760000","0.05763600","0.05741800","0.05754600","351.19600000"
,"03 01 2018","06:48:00","0.05754500","0.05754600","0.05718000","0.05737200","295.55900000"
,"03 01 2018","06:49:00","0.05738300","0.05746600","0.05724700","0.05728000","312.72800000"
,"03 01 2018","06:50:00","0.05733600","0.05745100","0.05726800","0.05738400","338.56500000"
,"03 01 2018","06:51:00","0.05735600","0.05788400","0.05732800","0.05747100","544.81100000"
,"03 01 2018","06:52:00","0.05741900","0.05772100","0.05741900","0.05746200","199.69200000"
,"03 01 2018","06:53:00","0.05746200","0.05752200","0.05742000","0.05747000","280.16700000"
,"03 01 2018","06:54:00","0.05742000","0.05752200","0.05740000","0.05745200","185.49500000"
,"03 01 2018","06:55:00","0.05740600","0.05745200","0.05732800","0.05742000","264.34200000"
,"03 01 2018","06:56:00","0.05734400","0.05745200","0.05734000","0.05738300","304.29600000"
,"03 01 2018","06:57:00","0.05738500","0.05744700","0.05737000","0.05738800","155.59600000"
,"03 01 2018","06:58:00","0.05738800","0.05745200","0.05737800","0.05745100","239.16300000"
,"03 01 2018","06:59:00","0.05742100","0.05742400","0.05729900","0.05736300","443.28000000"
,"03 01 2018","07:00:00","0.05731000","0.05738900","0.05730000","0.05737000","382.02500000"
,"03 01 2018","07:01:00","0.05737000","0.05738700","0.05729600","0.05730900","334.87700000"
,"03 01 2018","07:02:00","0.05730900","0.05734300","0.05727500","0.05732900","226.83600000"
,"03 01 2018","07:03:00","0.05730000","0.05736600","0.05726900","0.05731000","204.34100000"
,"03 01 2018","07:04:00","0.05736000","0.05737900","0.05730100","0.05731900","139.76100000"
,"03 01 2018","07:05:00","0.05731900","0.05741800","0.05730800","0.05734800","145.25500000"
,"03 01 2018","07:06:00","0.05734800","0.05739600","0.05732200","0.05735000","205.73400000"
,"03 01 2018","07:07:00","0.05735100","0.05736100","0.05732400","0.05734300","278.50400000"
,"03 01 2018","07:08:00","0.05734400","0.05737400","0.05733700","0.05733900","229.60700000"
,"03 01 2018","07:09:00","0.05733900","0.05739000","0.05730400","0.05731800","306.88300000"
,"03 01 2018","07:10:00","0.05731800","0.05786100","0.05731800","0.05734200","337.57300000"
,"03 01 2018","07:11:00","0.05739600","0.05792700","0.05734000","0.05740100","260.45300000"
,"03 01 2018","07:12:00","0.05745900","0.05746000","0.05735800","0.05739900","194.95900000"
,"03 01 2018","07:13:00","0.05739900","0.05740000","0.05733100","0.05733100","141.17700000"
,"03 01 2018","07:14:00","0.05738000","0.05739000","0.05732000","0.05732700","102.72200000"
,"03 01 2018","07:15:00","0.05732900","0.05741800","0.05731900","0.05741800","205.92100000"
,"03 01 2018","07:16:00","0.05733200","0.05746200","0.05731900","0.05733600","292.35900000"
,"03 01 2018","07:17:00","0.05733600","0.05747500","0.05733000","0.05738000","252.14900000"
,"03 01 2018","07:18:00","0.05738000","0.05745500","0.05735500","0.05742600","258.32900000"
,"03 01 2018","07:19:00","0.05742500","0.05780000","0.05736300","0.05745300","385.02400000"
,"03 01 2018","07:20:00","0.05740600","0.05774900","0.05736300","0.05745000","287.01200000"
,"03 01 2018","07:21:00","0.05744900","0.05767900","0.05739500","0.05750100","442.93200000"
,"03 01 2018","07:22:00","0.05750100","0.05766800","0.05735500","0.05750800","231.12500000"
,"03 01 2018","07:23:00","0.05750700","0.05780000","0.05744500","0.05749100","248.19100000"
,"03 01 2018","07:24:00","0.05749100","0.05766100","0.05741200","0.05747300","276.90600000"
,"03 01 2018","07:25:00","0.05747300","0.05755600","0.05746100","0.05750300","106.15800000"
,"03 01 2018","07:26:00","0.05752900","0.05779500","0.05750300","0.05752600","239.71600000"
,"03 01 2018","07:27:00","0.05757500","0.05764100","0.05752600","0.05755300","251.48900000"
,"03 01 2018","07:28:00","0.05755300","0.05765100","0.05755000","0.05761700","268.01700000"
,"03 01 2018","07:29:00","0.05761700","0.05771600","0.05755400","0.05765100","135.16200000"
,"03 01 2018","07:30:00","0.05765900","0.05766600","0.05759000","0.05760700","202.12700000"
,"03 01 2018","07:31:00","0.05765700","0.05766600","0.05757000","0.05766200","194.46500000"
,"03 01 2018","07:32:00","0.05766100","0.05766600","0.05754100","0.05754200","153.22200000"
,"03 01 2018","07:33:00","0.05759500","0.05762000","0.05752600","0.05754800","255.35800000"
,"03 01 2018","07:34:00","0.05760000","0.05770000","0.05755000","0.05763900","254.60400000"
,"03 01 2018","07:35:00","0.05763900","0.05775500","0.05755100","0.05775400","397.79600000"
,"03 01 2018","07:36:00","0.05775400","0.05796200","0.05767000","0.05778900","394.98400000"
,"03 01 2018","07:37:00","0.05778800","0.05800000","0.05774500","0.05776700","448.84900000"
,"03 01 2018","07:38:00","0.05774500","0.05789200","0.05754900","0.05754900","260.82500000"
,"03 01 2018","07:39:00","0.05770900","0.05778500","0.05755100","0.05770000","158.68900000"
,"03 01 2018","07:40:00","0.05773500","0.05775200","0.05765200","0.05770300","239.47800000"
,"03 01 2018","07:41:00","0.05770300","0.05800000","0.05767400","0.05785700","227.73900000"
,"03 01 2018","07:42:00","0.05785700","0.05790600","0.05778000","0.05781900","184.26800000"
,"03 01 2018","07:43:00","0.05781900","0.05791900","0.05778700","0.05782900","247.92000000"
,"03 01 2018","07:44:00","0.05778800","0.05783000","0.05771300","0.05777400","237.74200000"
,"03 01 2018","07:45:00","0.05771800","0.05778500","0.05770700","0.05770800","283.00100000"
,"03 01 2018","07:46:00","0.05770900","0.05791700","0.05770700","0.05780500","270.68000000"
,"03 01 2018","07:47:00","0.05780500","0.05800000","0.05778200","0.05778200","340.96700000"
,"03 01 2018","07:48:00","0.05778200","0.05783600","0.05771400","0.05778900","217.08400000"
,"03 01 2018","07:49:00","0.05778900","0.05779700","0.05764500","0.05764900","354.66700000"
,"03 01 2018","07:50:00","0.05765000","0.05779400","0.05761400","0.05772300","237.93200000"
,"03 01 2018","07:51:00","0.05777900","0.05779200","0.05771400","0.05772300","220.52500000"
,"03 01 2018","07:52:00","0.05778400","0.05790000","0.05772400","0.05777700","196.80400000"
,"03 01 2018","07:53:00","0.05777800","0.05784500","0.05774300","0.05783400","286.35900000"
,"03 01 2018","07:54:00","0.05781800","0.05810300","0.05774700","0.05796200","472.54700000"
,"03 01 2018","07:55:00","0.05788100","0.05829900","0.05776000","0.05797700","378.98300000"
,"03 01 2018","07:56:00","0.05797100","0.05797100","0.05779100","0.05783500","196.59500000"
,"03 01 2018","07:57:00","0.05783500","0.05792100","0.05780000","0.05790700","254.75500000"
,"03 01 2018","07:58:00","0.05784300","0.05790000","0.05778100","0.05789300","362.45700000"
,"03 01 2018","07:59:00","0.05789200","0.05789300","0.05779700","0.05782500","340.01000000"
,"03 01 2018","08:00:00","0.05782500","0.05795000","0.05781000","0.05782600","280.28100000"
,"03 01 2018","08:01:00","0.05782600","0.05792100","0.05780000","0.05786000","266.70100000"
,"03 01 2018","08:02:00","0.05785900","0.05788500","0.05780000","0.05780800","217.86900000"
,"03 01 2018","08:03:00","0.05780800","0.05786100","0.05780000","0.05780200","239.59800000"
,"03 01 2018","08:04:00","0.05780800","0.05785600","0.05780000","0.05780000","157.67800000"
,"03 01 2018","08:05:00","0.05780000","0.05815000","0.05780000","0.05808700","298.53800000"
,"03 01 2018","08:06:00","0.05788400","0.05820000","0.05780900","0.05793700","348.14200000"
,"03 01 2018","08:07:00","0.05793700","0.05799100","0.05781700","0.05790000","325.67800000"
,"03 01 2018","08:08:00","0.05790100","0.05802500","0.05785200","0.05792600","361.36000000"
,"03 01 2018","08:09:00","0.05793100","0.05810000","0.05790000","0.05801900","364.35100000"
,"03 01 2018","08:10:00","0.05793800","0.05820000","0.05786200","0.05788900","382.46700000"
,"03 01 2018","08:11:00","0.05788900","0.05808700","0.05785900","0.05794300","324.77000000"
,"03 01 2018","08:12:00","0.05794300","0.05807300","0.05794300","0.05797400","250.75900000"
,"03 01 2018","08:13:00","0.05802900","0.05808400","0.05794500","0.05801500","359.35800000"
,"03 01 2018","08:14:00","0.05801500","0.05807700","0.05794500","0.05799600","212.57400000"
,"03 01 2018","08:15:00","0.05800600","0.05812800","0.05791500","0.05791500","268.50900000"
,"03 01 2018","08:16:00","0.05799600","0.05801200","0.05789900","0.05797500","200.28400000"
,"03 01 2018","08:17:00","0.05789900","0.05798400","0.05777300","0.05790700","280.41600000"
,"03 01 2018","08:18:00","0.05780500","0.05798400","0.05780300","0.05782000","255.01400000"
,"03 01 2018","08:19:00","0.05785000","0.05810000","0.05775000","0.05775000","324.33700000"
,"03 01 2018","08:20:00","0.05775000","0.05798200","0.05731900","0.05786400","345.63900000"
,"03 01 2018","08:21:00","0.05788500","0.05798500","0.05771100","0.05786100","243.52500000"
,"03 01 2018","08:22:00","0.05782800","0.05797000","0.05778400","0.05796900","186.03900000"
,"03 01 2018","08:23:00","0.05793300","0.05802000","0.05786200","0.05795000","187.57800000"
,"03 01 2018","08:24:00","0.05791100","0.05795000","0.05781300","0.05793100","173.81700000"
,"03 01 2018","08:25:00","0.05793100","0.05819300","0.05781400","0.05803200","334.60000000"
,"03 01 2018","08:26:00","0.05794300","0.05834900","0.05788400","0.05790100","354.22200000"
,"03 01 2018","08:27:00","0.05799700","0.05809600","0.05781600","0.05802200","337.02300000"
,"03 01 2018","08:28:00","0.05802300","0.05834400","0.05800600","0.05808600","454.47500000"
,"03 01 2018","08:29:00","0.05808600","0.05818500","0.05800600","0.05800800","336.27500000"
,"03 01 2018","08:30:00","0.05801500","0.05814400","0.05800600","0.05801900","185.95900000"
,"03 01 2018","08:31:00","0.05801700","0.05808000","0.05800600","0.05806300","558.46900000"
,"03 01 2018","08:32:00","0.05806300","0.05815000","0.05801300","0.05802500","276.69300000"
,"03 01 2018","08:33:00","0.05802600","0.05811900","0.05788800","0.05788900","289.08600000"
,"03 01 2018","08:34:00","0.05796900","0.05798600","0.05786600","0.05788800","540.96100000"
,"03 01 2018","08:35:00","0.05788800","0.05799800","0.05786100","0.05799200","259.39700000"
,"03 01 2018","08:36:00","0.05796500","0.05796500","0.05789800","0.05795600","187.84400000"
,"03 01 2018","08:37:00","0.05795500","0.05800000","0.05789100","0.05794400","243.13400000"
,"03 01 2018","08:38:00","0.05799100","0.05800000","0.05789100","0.05799200","222.91300000"
,"03 01 2018","08:39:00","0.05799200","0.05800000","0.05792700","0.05799000","296.50100000"
,"03 01 2018","08:40:00","0.05793700","0.05799100","0.05792700","0.05798500","347.50100000"
,"03 01 2018","08:41:00","0.05798500","0.05798600","0.05789100","0.05797400","277.96300000"
,"03 01 2018","08:42:00","0.05795400","0.05797800","0.05779200","0.05779400","447.13500000"
,"03 01 2018","08:43:00","0.05779700","0.05798000","0.05779600","0.05789300","235.52400000"
,"03 01 2018","08:44:00","0.05783800","0.05800000","0.05780500","0.05789400","237.89500000"
,"03 01 2018","08:45:00","0.05789400","0.05799900","0.05780400","0.05794500","248.80200000"
,"03 01 2018","08:46:00","0.05794500","0.05795300","0.05775700","0.05786700","260.92100000"
,"03 01 2018","08:47:00","0.05782500","0.05789700","0.05770800","0.05782100","356.89000000"
,"03 01 2018","08:48:00","0.05782100","0.05789700","0.05778000","0.05782700","295.84600000"
,"03 01 2018","08:49:00","0.05784100","0.05789700","0.05781300","0.05782700","307.23300000"
,"03 01 2018","08:50:00","0.05787800","0.05800000","0.05781700","0.05799300","781.38500000"
,"03 01 2018","08:51:00","0.05799300","0.05799300","0.05788300","0.05789000","169.73500000"
,"03 01 2018","08:52:00","0.05795200","0.05799600","0.05788000","0.05791400","261.67900000"
,"03 01 2018","08:53:00","0.05791500","0.05799100","0.05776200","0.05784500","377.91600000"
,"03 01 2018","08:54:00","0.05785700","0.05785900","0.05775400","0.05784300","260.90900000"
,"03 01 2018","08:55:00","0.05778400","0.05785700","0.05776400","0.05783200","231.89500000"
,"03 01 2018","08:56:00","0.05783200","0.05791100","0.05775200","0.05780000","327.14800000"
,"03 01 2018","08:57:00","0.05780000","0.05799600","0.05780000","0.05789800","369.87100000"
,"03 01 2018","08:58:00","0.05789600","0.05800000","0.05780100","0.05800000","430.07400000"
,"03 01 2018","08:59:00","0.05800000","0.05804000","0.05786000","0.05794900","252.82400000"
,"03 01 2018","09:00:00","0.05794800","0.05794900","0.05776600","0.05779500","258.88400000"
,"03 01 2018","09:01:00","0.05779500","0.05790600","0.05779300","0.05782900","235.71900000"
,"03 01 2018","09:02:00","0.05782800","0.05788600","0.05780000","0.05786400","169.98500000"
,"03 01 2018","09:03:00","0.05781000","0.05792100","0.05780300","0.05792100","192.56700000"
,"03 01 2018","09:04:00","0.05792700","0.05818400","0.05791200","0.05814500","503.82400000"
,"03 01 2018","09:05:00","0.05813100","0.05833800","0.05812900","0.05821800","461.56200000"
,"03 01 2018","09:06:00","0.05821600","0.05832600","0.05816800","0.05826200","180.19100000"
,"03 01 2018","09:07:00","0.05826200","0.05830200","0.05819900","0.05823800","235.09900000"
,"03 01 2018","09:08:00","0.05829400","0.05829400","0.05820100","0.05825800","256.61100000"
,"03 01 2018","09:09:00","0.05825500","0.05832600","0.05819900","0.05823400","228.89200000"
,"03 01 2018","09:10:00","0.05830100","0.05839300","0.05823300","0.05828900","374.03100000"
,"03 01 2018","09:11:00","0.05828900","0.05838200","0.05825700","0.05831600","244.57600000"
,"03 01 2018","09:12:00","0.05835700","0.05841500","0.05831700","0.05840700","253.92200000"
,"03 01 2018","09:13:00","0.05840600","0.05844700","0.05835000","0.05835800","339.72200000"
,"03 01 2018","09:14:00","0.05835800","0.05840000","0.05830900","0.05838300","282.01600000"
,"03 01 2018","09:15:00","0.05838300","0.05840000","0.05831100","0.05834000","359.88100000"
,"03 01 2018","09:16:00","0.05834000","0.05840000","0.05831200","0.05831900","428.39300000"
,"03 01 2018","09:17:00","0.05831900","0.05902100","0.05831900","0.05872000","1223.32800000"
,"03 01 2018","09:18:00","0.05864500","0.05900000","0.05832000","0.05853000","599.00100000"
,"03 01 2018","09:19:00","0.05853000","0.05892900","0.05852800","0.05860000","345.66000000"
,"03 01 2018","09:20:00","0.05860000","0.05864700","0.05854300","0.05856100","350.38200000"
,"03 01 2018","09:21:00","0.05856800","0.05874600","0.05856800","0.05861300","328.69600000"
,"03 01 2018","09:22:00","0.05864400","0.05869600","0.05832600","0.05832600","334.45800000"
,"03 01 2018","09:23:00","0.05854900","0.05859300","0.05835900","0.05843000","258.78900000"
,"03 01 2018","09:24:00","0.05843300","0.05854400","0.05843200","0.05846800","357.85000000"
,"03 01 2018","09:25:00","0.05846800","0.05854100","0.05839800","0.05842100","320.35500000"
,"03 01 2018","09:26:00","0.05842100","0.05853600","0.05840400","0.05849700","318.70800000"
,"03 01 2018","09:27:00","0.05852000","0.05852300","0.05841400","0.05850500","380.86400000"
,"03 01 2018","09:28:00","0.05850500","0.05854700","0.05843800","0.05849700","421.47800000"
,"03 01 2018","09:29:00","0.05849700","0.05850400","0.05841400","0.05847900","247.18700000"
,"03 01 2018","09:30:00","0.05843700","0.05851500","0.05842400","0.05851500","379.55000000"
,"03 01 2018","09:31:00","0.05850000","0.05867200","0.05844800","0.05855900","245.23400000"
,"03 01 2018","09:32:00","0.05861000","0.05866500","0.05844900","0.05853800","427.37400000"
,"03 01 2018","09:33:00","0.05853800","0.05860200","0.05845400","0.05855000","289.36400000"
,"03 01 2018","09:34:00","0.05855000","0.05861100","0.05845100","0.05845100","245.29500000"
,"03 01 2018","09:35:00","0.05845200","0.05852500","0.05838400","0.05839700","506.27800000"
,"03 01 2018","09:36:00","0.05839700","0.05850500","0.05830100","0.05832900","510.29800000"
,"03 01 2018","09:37:00","0.05833000","0.05847200","0.05830100","0.05835400","377.92500000"
,"03 01 2018","09:38:00","0.05835400","0.05854300","0.05830600","0.05838100","553.92000000"
,"03 01 2018","09:39:00","0.05838100","0.05854500","0.05835800","0.05851700","474.95800000"
,"03 01 2018","09:40:00","0.05851700","0.05854300","0.05835000","0.05840500","466.95000000"
,"03 01 2018","09:41:00","0.05840800","0.05845700","0.05830400","0.05838700","333.96300000"
,"03 01 2018","09:42:00","0.05838500","0.05845700","0.05822700","0.05825300","526.65000000"
,"03 01 2018","09:43:00","0.05825300","0.05830000","0.05807200","0.05813700","456.70200000"
,"03 01 2018","09:44:00","0.05813800","0.05823900","0.05813400","0.05822100","308.86100000"
,"03 01 2018","09:45:00","0.05816600","0.05823700","0.05815300","0.05815600","456.47200000"
,"03 01 2018","09:46:00","0.05821800","0.05847400","0.05815600","0.05842400","398.95700000"
,"03 01 2018","09:47:00","0.05835000","0.05858000","0.05823000","0.05830200","571.01300000"
,"03 01 2018","09:48:00","0.05835200","0.05837200","0.05813400","0.05828800","498.26300000"
,"03 01 2018","09:49:00","0.05825400","0.05839000","0.05820500","0.05825900","394.48500000"
,"03 01 2018","09:50:00","0.05831900","0.05837700","0.05820700","0.05837700","204.14400000"
,"03 01 2018","09:51:00","0.05829100","0.05850000","0.05820100","0.05830100","472.55700000"
,"03 01 2018","09:52:00","0.05838700","0.05838800","0.05810000","0.05826000","411.31600000"
,"03 01 2018","09:53:00","0.05826000","0.05839500","0.05817200","0.05831400","289.96800000"
,"03 01 2018","09:54:00","0.05831500","0.05856000","0.05822000","0.05822200","493.22300000"
,"03 01 2018","09:55:00","0.05822300","0.05834900","0.05800000","0.05813900","543.99100000"
,"03 01 2018","09:56:00","0.05827100","0.05827100","0.05800000","0.05811900","434.93900000"
,"03 01 2018","09:57:00","0.05811000","0.05816500","0.05797900","0.05806200","318.82500000"
,"03 01 2018","09:58:00","0.05812300","0.05823200","0.05806300","0.05821200","303.01500000"
,"03 01 2018","09:59:00","0.05814800","0.05829800","0.05810200","0.05812400","327.66800000"
,"03 01 2018","10:00:00","0.05812400","0.05820100","0.05802800","0.05813200","351.51700000"
,"03 01 2018","10:01:00","0.05806700","0.05815100","0.05802900","0.05804500","351.61000000"
,"03 01 2018","10:02:00","0.05804100","0.05809900","0.05788200","0.05790500","234.78300000"
,"03 01 2018","10:03:00","0.05797500","0.05803600","0.05786200","0.05791800","380.67500000"
,"03 01 2018","10:04:00","0.05797000","0.05809600","0.05780800","0.05788300","302.19400000"
,"03 01 2018","10:05:00","0.05780900","0.05797300","0.05768100","0.05777000","545.13200000"
