"symbol","TS","time","open","high","low","close","volume"
"ETHUSD",1511222400000,"11/21/2017 00:00:00",367.81,373.5,350,359.83,298803.85370432
"ETHUSD",1511308800000,"11/22/2017 00:00:00",359.83,381.89,358.8,380.48,193348.46722014
"ETHUSD",1511395200000,"11/23/2017 00:00:00",380.73,426.27,374.34,405.19,530215.18985945
"ETHUSD",1511481600000,"11/24/2017 00:00:00",405.19,478.5,395,469.89,581822.81804277
"ETHUSD",1511568000000,"11/25/2017 00:00:00",469.9,483,454.4,464,290204.00503298
"ETHUSD",1511654400000,"11/26/2017 00:00:00",464,474,446.5,469.6,218194.17705273
"ETHUSD",1511740800000,"11/27/2017 00:00:00",469.54,491.89,457.08,473.44,343951.75423442
"ETHUSD",1511827200000,"11/28/2017 00:00:00",473.46,479,457.2,465.56,243809.79262039
"ETHUSD",1511913600000,"11/29/2017 00:00:00",465.58,518,400.2,420.34,797029.92328674
"ETHUSD",1512000000000,"11/30/2017 00:00:00",421.49,454.95,385.2,432.21,495552.74850223
"ETHUSD",1512086400000,"12/01/2017 00:00:00",432.01,467,411,460.67,266650.92991121
"ETHUSD",1512172800000,"12/02/2017 00:00:00",460.67,472,446.31,455.51,198181.93180205
"ETHUSD",1512259200000,"12/03/2017 00:00:00",455.5,482.7,431,459.49,250478.42720115
"ETHUSD",1512345600000,"12/04/2017 00:00:00",459.31,471.06,439.27,465,218325.08927883
"ETHUSD",1512432000000,"12/05/2017 00:00:00",465,467.38,444.17,451.87,241443.31645265
"ETHUSD",1512518400000,"12/06/2017 00:00:00",450.87,454.23,403,413.71,390767.11791419
"ETHUSD",1512604800000,"12/07/2017 00:00:00",413.71,429,390,415.02,326455.85453217
"ETHUSD",1512691200000,"12/08/2017 00:00:00",415.03,453.61,400.34,442.19,319904.17442917
"ETHUSD",1512777600000,"12/09/2017 00:00:00",442.19,488,441,460.92,339429.86226944
"ETHUSD",1512864000000,"12/10/2017 00:00:00",460.92,460.92,413.3,429.24,250282.84888671
"ETHUSD",1512950400000,"12/11/2017 00:00:00",429.2,545,429.14,515.25,301025.29046567
"ETHUSD",1513036800000,"12/12/2017 00:00:00",515.24,655,497.75,633.98,711839.40712538
"ETHUSD",1513123200000,"12/13/2017 00:00:00",633.98,744.69,573,690.69,759526.35337084
"ETHUSD",1513209600000,"12/14/2017 00:00:00",690.69,760,651,686.51,502424.48623038
"ETHUSD",1513296000000,"12/15/2017 00:00:00",686.45,698.31,610,678.29,362345.26614201
"ETHUSD",1513382400000,"12/16/2017 00:00:00",678.13,711.96,672.51,683.25,201409.4580453
"ETHUSD",1513468800000,"12/17/2017 00:00:00",683.24,725,683.24,708.78,215686.52229042
"ETHUSD",1513555200000,"12/18/2017 00:00:00",709.45,798.9,660,783.99,433473.67466135
"ETHUSD",1513641600000,"12/19/2017 00:00:00",783.99,863,750.01,799.98,533245.71014175
"ETHUSD",1513728000000,"12/20/2017 00:00:00",800,826.2,709,794.94,433048.17176884
"ETHUSD",1513814400000,"12/21/2017 00:00:00",794.45,848.08,747.1,786.98,343751.0390266
"ETHUSD",1513900800000,"12/22/2017 00:00:00",786.96,792,492.01,628.19,791449.14219204
"ETHUSD",1513987200000,"12/23/2017 00:00:00",626.67,717,616.19,672.59,240916.35291294
"ETHUSD",1514073600000,"12/24/2017 00:00:00",672.82,675,560,659.9,313103.73206373
"ETHUSD",1514160000000,"12/25/2017 00:00:00",659.88,737,651.76,709.81,218745.54072111
"ETHUSD",1514246400000,"12/26/2017 00:00:00",710.33,749.8,708.83,749.8,150542.16184625
"ETHUSD",1514332800000,"12/27/2017 00:00:00",749.79,766.06,703.27,736.45,168477.61196255
"ETHUSD",1514419200000,"12/28/2017 00:00:00",737.15,740.3,652,711.42,258581.33127015
"ETHUSD",1514505600000,"12/29/2017 00:00:00",711.42,755,703.02,731.52,205644.54405434
"ETHUSD",1514592000000,"12/30/2017 00:00:00",731.5,737.56,640.43,683.02,269308.46503267
"ETHUSD",1514678400000,"12/31/2017 00:00:00",682.24,741.99,675.56,736.77,153786.45446874
"ETHUSD",1514764800000,"01/01/2018 00:00:00",736.77,762,717.94,752.46,123047.1101661
"ETHUSD",1514851200000,"01/02/2018 00:00:00",752.88,890,752.55,858.78,451786.90648497
"ETHUSD",1514937600000,"01/03/2018 00:00:00",858.47,954.73,840,942.01,312084.51808148
"ETHUSD",1515024000000,"01/04/2018 00:00:00",942.01,997,893.24,940.81,353034.42616778
"ETHUSD",1515110400000,"01/05/2018 00:00:00",939.42,1023.6,930,962.77,302148.30840873
"ETHUSD",1515196800000,"01/06/2018 00:00:00",962.74,1014.2,951.38,1004.3,128011.73856786
"ETHUSD",1515283200000,"01/07/2018 00:00:00",1004.9,1116,999.5,1115.8,203512.08324672
"ETHUSD",1515369600000,"01/08/2018 00:00:00",1115.8,1225,965.18,1129,439390.07032672
"ETHUSD",1515456000000,"01/09/2018 00:00:00",1129,1299,1119.1,1283.8,296976.27143973
"ETHUSD",1515542400000,"01/10/2018 00:00:00",1284,1382,1200,1246.8,380395.6966317
"ETHUSD",1515628800000,"01/11/2018 00:00:00",1246,1332.2,1100,1135.1,360551.60201607
"ETHUSD",1515715200000,"01/12/2018 00:00:00",1135.2,1285,1073.1,1257,209234.27559499
"ETHUSD",1515801600000,"01/13/2018 00:00:00",1257,1424.3,1252.5,1379.9,202787.7919056
"ETHUSD",1515888000000,"01/14/2018 00:00:00",1380,1385,1256,1349.7,176866.79101932
"ETHUSD",1515974400000,"01/15/2018 00:00:00",1349.8,1377.9,1264,1276.9,137558.79593875
"ETHUSD",1516060800000,"01/16/2018 00:00:00",1276.1,1280,867,1019.6,672041.32993028
"ETHUSD",1516147200000,"01/17/2018 00:00:00",1019.7,1088.3,770,1021.6,686645.9879237
"ETHUSD",1516233600000,"01/18/2018 00:00:00",1021.6,1079,940,994,374016.2024133
"ETHUSD",1516320000000,"01/19/2018 00:00:00",993.92,1079,960,1032.6,174907.11618156
"ETHUSD",1516406400000,"01/20/2018 00:00:00",1032.6,1160,1029.2,1146.3,163876.50397756
"ETHUSD",1516492800000,"01/21/2018 00:00:00",1146.5,1146.7,1001,1047.7,197618.99535919
"ETHUSD",1516579200000,"01/22/2018 00:00:00",1047.7,1084.1,912.46,997.52,238875.67700848
"ETHUSD",1516665600000,"01/23/2018 00:00:00",997.44,1022,905.21,981.8,228024.68142193
"ETHUSD",1516752000000,"01/24/2018 00:00:00",981.81,1070.6,952.03,1061.6,173282.59899318
"ETHUSD",1516838400000,"01/25/2018 00:00:00",1061.6,1102.4,1023.1,1048.2,162053.4950817
"ETHUSD",1516924800000,"01/26/2018 00:00:00",1047.7,1078.6,983,1046.9,138706.74929474
"ETHUSD",1517011200000,"01/27/2018 00:00:00",1046.1,1125.4,1031.4,1113.9,105775.28321739
"ETHUSD",1517097600000,"01/28/2018 00:00:00",1113.5,1265,1108.9,1245.5,189342.70143541
"ETHUSD",1517184000000,"01/29/2018 00:00:00",1245.5,1260,1154.5,1174.3,139630.83109732
"ETHUSD",1517270400000,"01/30/2018 00:00:00",1174.3,1183,1041,1076.9,246828.75858809
"ETHUSD",1517356800000,"01/31/2018 00:00:00",1076.9,1128.8,1025,1120,136714.86217373
"ETHUSD",1517443200000,"02/01/2018 00:00:00",1119.8,1179.4,985,1035,285589.40044129
"ETHUSD",1517529600000,"02/02/2018 00:00:00",1035.5,1039.1,768,923.13,520780.56316366
"ETHUSD",1517616000000,"02/03/2018 00:00:00",923.77,999,845,972.1,211353.86775562
"ETHUSD",1517702400000,"02/04/2018 00:00:00",972.1,972.8,771,825.3,340168.03045374
"ETHUSD",1517788800000,"02/05/2018 00:00:00",825.2,858.6,641.01,698.62,547559.09604872
"ETHUSD",1517875200000,"02/06/2018 00:00:00",697.62,799,565.54,782.99,790355.79335489
"ETHUSD",1517961600000,"02/07/2018 00:00:00",781.98,848.99,716.3,752.88,416880.11878033
"ETHUSD",1518048000000,"02/08/2018 00:00:00",751.27,847,749.69,813.11,236095.21527155
"ETHUSD",1518134400000,"02/09/2018 00:00:00",813.41,883.46,780.53,878.01,182418.44629922
"ETHUSD",1518220800000,"02/10/2018 00:00:00",878.01,909.04,815,851.03,165702.8401987
"ETHUSD",1518307200000,"02/11/2018 00:00:00",851.66,854.99,778.47,810.46,146897.04158132
"ETHUSD",1518393600000,"02/12/2018 00:00:00",810.45,876.61,810.18,866.4,130220.04901994
"ETHUSD",1518480000000,"02/13/2018 00:00:00",866.45,869.28,821.11,839.83,130395.93026299
"ETHUSD",1518480000000,"02/13/2018 00:00:00",866.45,869.28,821.11,839.83,130395.93026299
"ETHUSD",1518566400000,"02/14/2018 00:00:00",839.99,922,837.97,919.13,199264.62306124
"ETHUSD",1518652800000,"02/15/2018 00:00:00",919.09,945,903.04,925.02,205533.87298231
"ETHUSD",1518739200000,"02/16/2018 00:00:00",925.03,944,906.66,937.38,134051.90890219
"ETHUSD",1518825600000,"02/17/2018 00:00:00",937.38,973.97,933.11,973.28,124697.68806083
"ETHUSD",1518912000000,"02/18/2018 00:00:00",973.29,979,901,913.13,183921.57485959
"ETHUSD",1518998400000,"02/19/2018 00:00:00",913.19,955.99,907.28,939.19,118326.11356821
"ETHUSD",1519084800000,"02/20/2018 00:00:00",939.18,959,874.12,883.91,150207.73538178
"ETHUSD",1519171200000,"02/21/2018 00:00:00",883.92,903.33,815.29,837.79,220171.84689015
