"symbol","TS","time","open","high","low","close","volume"
"BTCUSD",1490832000000,"03/30/2017 01:00:00",1041.7,1053.5,1021.2,1041.2,24804.75744172
"BTCUSD",1490918400000,"03/31/2017 01:00:00",1041.2,1089.4,1035,1081.5,27501.30773207
"BTCUSD",1491004800000,"04/01/2017 01:00:00",1081.3,1106.9,1070,1093.5,16999.27798784
"BTCUSD",1491091200000,"04/02/2017 01:00:00",1093.3,1118.2,1080.9,1107.5,20419.58344985
"BTCUSD",1491177600000,"04/03/2017 01:00:00",1107.6,1159.9,1107.5,1150.1,30421.87752093
"BTCUSD",1491264000000,"04/04/2017 01:00:00",1150.2,1165.6,1124,1145.8,21160.72292204
"BTCUSD",1491350400000,"04/05/2017 01:00:00",1145.7,1146.7,1111.2,1140.4,22550.24327963
"BTCUSD",1491436800000,"04/06/2017 01:00:00",1140.5,1206.4,1140.3,1191.5,32172.3977499
"BTCUSD",1491523200000,"04/07/2017 01:00:00",1191.5,1209,1176.7,1196.6,20436.90678347
"BTCUSD",1491609600000,"04/08/2017 01:00:00",1196.4,1202.9,1171,1188.1,11020.46100271
"BTCUSD",1491696000000,"04/09/2017 01:00:00",1188.1,1226.9,1179.4,1215.9,16311.4410083
"BTCUSD",1491782400000,"04/10/2017 01:00:00",1216.3,1229.9,1208,1220.3,11550.76844005
"BTCUSD",1491868800000,"04/11/2017 01:00:00",1220.2,1244.7,1209.1,1235.6,9556.43937579
"BTCUSD",1491955200000,"04/12/2017 01:00:00",1236,1244.3,1221,1227.4,12009.36822367
"BTCUSD",1492041600000,"04/13/2017 01:00:00",1227.4,1235.3,1163.3,1186.9,19137.280504
"BTCUSD",1492128000000,"04/14/2017 01:00:00",1189.2,1219.2,1184,1206.8,12312.66932657
"BTCUSD",1492214400000,"04/15/2017 01:00:00",1206.7,1215,1190,1193.3,9146.27230828
"BTCUSD",1492300800000,"04/16/2017 01:00:00",1194,1217.6,1190.1,1212,4501.30140112
"BTCUSD",1492387200000,"04/17/2017 01:00:00",1212.5,1247,1202,1240,15156.76221152
"BTCUSD",1492473600000,"04/18/2017 01:00:00",1240,1274.8,1237,1265.4,16135.94720927
"BTCUSD",1492560000000,"04/19/2017 01:00:00",1265.2,1272,1254.3,1260.5,7585.47446029
"BTCUSD",1492646400000,"04/20/2017 01:00:00",1260.5,1326.9,1259.9,1308.5,15619.65294287
"BTCUSD",1492732800000,"04/21/2017 01:00:00",1308.5,1333.1,1307,1327,7996.0628207
"BTCUSD",1492819200000,"04/22/2017 01:00:00",1327,1354.9,1290,1346.4,12373.81020486
"BTCUSD",1492905600000,"04/23/2017 01:00:00",1345.4,1359,1336,1355.2,7747.28495256
"BTCUSD",1492992000000,"04/24/2017 01:00:00",1355.3,1359.6,1325,1345,7914.95740395
"BTCUSD",1493078400000,"04/25/2017 01:00:00",1345,1378.5,1342.1,1371.1,8274.25031814
"BTCUSD",1493164800000,"04/26/2017 01:00:00",1372.1,1411.7,1362.3,1400,11805.38500428
"BTCUSD",1493251200000,"04/27/2017 01:00:00",1399.3,1449.7,1392.5,1440.3,10395.02292187
"BTCUSD",1493337600000,"04/28/2017 01:00:00",1440.5,1447,1366,1415.6,14015.43950939
"BTCUSD",1493424000000,"04/29/2017 01:00:00",1415.9,1439.5,1400.1,1423.6,8767.24728441
"BTCUSD",1493510400000,"04/30/2017 01:00:00",1425.4,1443.7,1400.1,1435,8518.9989198
"BTCUSD",1493596800000,"05/01/2017 01:00:00",1435.3,1560,1432,1533,22304.38776047
"BTCUSD",1493683200000,"05/02/2017 01:00:00",1533,1604.6,1473,1558.5,16733.9475974
"BTCUSD",1493769600000,"05/03/2017 01:00:00",1560,1627,1541.9,1619,17068.49027999
"BTCUSD",1493856000000,"05/04/2017 01:00:00",1619.6,1702,1519,1607.1,31487.73394596
"BTCUSD",1493942400000,"05/05/2017 01:00:00",1607.2,1665.9,1505,1545.1,32641.02704637
"BTCUSD",1494028800000,"05/06/2017 01:00:00",1545,1605.1,1540.1,1597,14017.3669
"BTCUSD",1494115200000,"05/07/2017 01:00:00",1597,1632.5,1575.1,1619.9,13909.04677547
"BTCUSD",1494201600000,"05/08/2017 01:00:00",1620,1715,1618.9,1703.5,19909.47185591
"BTCUSD",1494288000000,"05/09/2017 01:00:00",1703.4,1815,1695.1,1760,31202.81048677
"BTCUSD",1494374400000,"05/10/2017 01:00:00",1760,1817.4,1722.3,1796.9,18622.84844555
"BTCUSD",1494460800000,"05/11/2017 01:00:00",1796.1,1908.1,1763.6,1853.9,24389.69494191
"BTCUSD",1494547200000,"05/12/2017 01:00:00",1855,1864.8,1700.2,1735,21397.59752421
"BTCUSD",1494633600000,"05/13/2017 01:00:00",1733.7,1825,1666,1819.5,16604.1258002
"BTCUSD",1494720000000,"05/14/2017 01:00:00",1820.6,1852.4,1775.2,1827.3,11331.54939494
"BTCUSD",1494806400000,"05/15/2017 01:00:00",1827.3,1830.4,1719,1772,15744.12619515
"BTCUSD",1494892800000,"05/16/2017 01:00:00",1772,1795.1,1728,1786.2,9553.87684399
"BTCUSD",1494979200000,"05/17/2017 01:00:00",1785.4,1894,1766.3,1870,15843.52866569
"BTCUSD",1495065600000,"05/18/2017 01:00:00",1870,1954.6,1861,1941.5,12907.31444238
"BTCUSD",1495152000000,"05/19/2017 01:00:00",1941.9,2000,1925,1966.5,23001.54277259
"BTCUSD",1495238400000,"05/20/2017 01:00:00",1966.5,2072.2,1962.9,2059.3,21690.02239317
"BTCUSD",1495324800000,"05/21/2017 01:00:00",2059.3,2099.1,2000.1,2026.6,17221.8786751
"BTCUSD",1495411200000,"05/22/2017 01:00:00",2027,2222.2,1978,2087.3,57242.11459685
"BTCUSD",1495497600000,"05/23/2017 01:00:00",2087.3,2264.2,2060,2249.6,22521.55913805
"BTCUSD",1495584000000,"05/24/2017 01:00:00",2249.2,2444.9,2246.1,2395.5,29621.02784304
"BTCUSD",1495670400000,"05/25/2017 01:00:00",2395.5,2690,2141.1,2268.1,55155.58771399
"BTCUSD",1495756800000,"05/26/2017 01:00:00",2268.2,2477,2007,2125.9,39695.54803574
"BTCUSD",1495843200000,"05/27/2017 01:00:00",2126,2210.8,1810,1980.2,47142.41211278
"BTCUSD",1495929600000,"05/28/2017 01:00:00",1979.9,2194.4,1950,2056.9,25758.38871188
"BTCUSD",1496016000000,"05/29/2017 01:00:00",2056.8,2249.8,1990,2207.4,16457.50196129
"BTCUSD",1496102400000,"05/30/2017 01:00:00",2207,2265,2080.1,2146.7,21448.63349515
"BTCUSD",1496188800000,"05/31/2017 01:00:00",2146.8,2241,2000,2191.8,21235.80538279
"BTCUSD",1496275200000,"06/01/2017 01:00:00",2191.60075499,2368.2,2187.3,2312,18959.51293368
"BTCUSD",1496361600000,"06/02/2017 01:00:00",2311.9,2408,2262.8,2405.9,12549.64323152
"BTCUSD",1496448000000,"06/03/2017 01:00:00",2404.7,2481.2,2347.6,2461,10767.98190593
"BTCUSD",1496534400000,"06/04/2017 01:00:00",2461.6,2498,2365,2488.2,11880.38342039
"BTCUSD",1496620800000,"06/05/2017 01:00:00",2488.2,2649.5,2480,2636.9,15390.90318474
"BTCUSD",1496707200000,"06/06/2017 01:00:00",2636.7,2899.7,2620,2844.6,42687.66878995
"BTCUSD",1496793600000,"06/07/2017 01:00:00",2844.7,2850,2600.1,2644,22094.39852705
"BTCUSD",1496880000000,"06/08/2017 01:00:00",2644.1,2789.5,2527,2781.5,16977.81608895
"BTCUSD",1496966400000,"06/09/2017 01:00:00",2783.2,2849.8,2763.9,2809,9521.11676705
"BTCUSD",1497052800000,"06/10/2017 01:00:00",2809,2890.5,2711.1,2806,16167.31572508
"BTCUSD",1497139200000,"06/11/2017 01:00:00",2810.6,3003,2793.4,2941.8,19034.13681498
"BTCUSD",1497225600000,"06/12/2017 01:00:00",2938.8,2962.2,2284.4,2569.6,48340.94768842
"BTCUSD",1497312000000,"06/13/2017 01:00:00",2569,2730,2528.1,2677.1,23172.05888392
"BTCUSD",1497398400000,"06/14/2017 01:00:00",2677.1,2722.42278245,2280,2394.3,34717.77383967
"BTCUSD",1497484800000,"06/15/2017 01:00:00",2393.3,2455,2046,2377.5,55839.12799374
"BTCUSD",1497571200000,"06/16/2017 01:00:00",2378.7,2487,2257.8,2437.5,22402.38792853
"BTCUSD",1497657600000,"06/17/2017 01:00:00",2437.5,2636.9,2368.1,2610.1,16637.61754264
"BTCUSD",1497744000000,"06/18/2017 01:00:00",2610,2640,2420,2491.4,19988.15666217
"BTCUSD",1497830400000,"06/19/2017 01:00:00",2491.5,2593.9,2480,2582,13719.30250362
"BTCUSD",1497916800000,"06/20/2017 01:00:00",2582,2780,2568.2,2714.5,20548.87916909
"BTCUSD",1497916800000,"06/20/2017 01:00:00",2582,2780,2568.2,2714.5,20548.87916909
"BTCUSD",1498003200000,"06/21/2017 01:00:00",2713.6,2760,2572.3,2624.4,24534.64225948
"BTCUSD",1498089600000,"06/22/2017 01:00:00",2621.9,2709,2554.8,2672.8,15181.54910803
"BTCUSD",1498176000000,"06/23/2017 01:00:00",2672.8,2726,2652,2674.9,8139.41274551
"BTCUSD",1498262400000,"06/24/2017 01:00:00",2673.1,2700,2452.86920686,2502.6,16770.84545232
"BTCUSD",1498348800000,"06/25/2017 01:00:00",2504.9,2595,2368.3,2483.3,18137.88200398
"BTCUSD",1498435200000,"06/26/2017 01:00:00",2483,2510.4,2258.7,2393.6,36367.69575763
"BTCUSD",1498521600000,"06/27/2017 01:00:00",2393.5,2524,2207.8,2521.2,33486.18233724
"BTCUSD",1498608000000,"06/28/2017 01:00:00",2521.2,2566.8,2403.2,2518.2,21827.31364705
"BTCUSD",1498694400000,"06/29/2017 01:00:00",2518.5,2537.8,2424,2472.4,12961.9523678
"BTCUSD",1498780800000,"06/30/2017 01:00:00",2472.3,2511.1,2404,2420.6,10401.10293533
"BTCUSD",1498867200000,"07/01/2017 01:00:00",2420.6,2441,2291,2346.2,15078.96351787
"BTCUSD",1498953600000,"07/02/2017 01:00:00",2346.1,2476.3,2302,2445.1,12034.38846849
"BTCUSD",1499040000000,"07/03/2017 01:00:00",2445.1,2587.4,2416.2,2524,16140.02672285
"BTCUSD",1499126400000,"07/04/2017 01:00:00",2525.7,2628.6,2511,2579.9,15748.26775488
"BTCUSD",1499212800000,"07/05/2017 01:00:00",2579.9,2619,2477.9,2598.6,13534.22090134
"BTCUSD",1499299200000,"07/06/2017 01:00:00",2598.5,2607.1,2546,2593.2,9831.80500857
"BTCUSD",1499385600000,"07/07/2017 01:00:00",2592.9,2598.8,2447,2479.3,17684.0187603
"BTCUSD",1499472000000,"07/08/2017 01:00:00",2479.4,2542.6,2436.1,2542,9695.56666625
"BTCUSD",1499558400000,"07/09/2017 01:00:00",2542,2555.7,2470.8,2477.9,7783.15800355
"BTCUSD",1499644800000,"07/10/2017 01:00:00",2480.5,2499.9,2236.6,2318.3,28087.99805426
"BTCUSD",1499731200000,"07/11/2017 01:00:00",2318.3,2375,2182,2283.8,33052.1904417
"BTCUSD",1499817600000,"07/12/2017 01:00:00",2285.5,2397,2190,2375.6,21670.26048445
"BTCUSD",1499904000000,"07/13/2017 01:00:00",2374.2,2400,2293.1,2330.1,18420.25303352
"BTCUSD",1499990400000,"07/14/2017 01:00:00",2330.1,2345.6,2138,2206.5,27737.40511138
"BTCUSD",1500076800000,"07/15/2017 01:00:00",2206.5,2210.1,1975.1,1978.6,41756.10334064
"BTCUSD",1500163200000,"07/16/2017 01:00:00",1978.5,2051.1,1826.2,1925,53021.70937327
"BTCUSD",1500249600000,"07/17/2017 01:00:00",1925,2223.5,1923.2,2220,40491.97402145
"BTCUSD",1500336000000,"07/18/2017 01:00:00",2220,2380.2,2139,2302.8,44173.71437714
"BTCUSD",1500422400000,"07/19/2017 01:00:00",2300.4,2400,2213.9,2253.4,35723.08734982
"BTCUSD",1500508800000,"07/20/2017 01:00:00",2253.3,2922,2253.3,2865.1,83576.70120792
"BTCUSD",1500595200000,"07/21/2017 01:00:00",2874.4,2890,2615,2659,57421.33484214
"BTCUSD",1500681600000,"07/22/2017 01:00:00",2659.7,2917,2642.8,2844.7,35233.48963492
"BTCUSD",1500768000000,"07/23/2017 01:00:00",2844.7,2877.5,2655,2750.1,35184.98212472
"BTCUSD",1500854400000,"07/24/2017 01:00:00",2749.2,2812,2707.1,2769.7,20704.17808636
"BTCUSD",1500940800000,"07/25/2017 01:00:00",2769.7,2790.1,2417,2560.9,56100.38383885
"BTCUSD",1501027200000,"07/26/2017 01:00:00",2560.9,2612,2404,2527.73811996,34182.49178777
"BTCUSD",1501113600000,"07/27/2017 01:00:00",2527.73811996,2682.2,2511,2664.6,31351.53802505
"BTCUSD",1501200000000,"07/28/2017 01:00:00",2664.6,2820,2655.5,2784.8,40535.16793338
"BTCUSD",1501286400000,"07/29/2017 01:00:00",2784.9,2794.2,2662,2713.1,24269.79377942
"BTCUSD",1501372800000,"07/30/2017 01:00:00",2713.3,2760,2582.9,2748.2,34957.05960447
"BTCUSD",1501459200000,"07/31/2017 01:00:00",2748.2,2883.5,2694.4,2854.3,27572.20108312
"BTCUSD",1501545600000,"08/01/2017 01:00:00",2854.1,2902.2,2604,2731.3,42307.80919837
"BTCUSD",1501632000000,"08/02/2017 01:00:00",2731.9,2758,2610,2702,23762.21734343
"BTCUSD",1501718400000,"08/03/2017 01:00:00",2702.2,2820,2698,2790.3,16855.03770022
"BTCUSD",1501804800000,"08/04/2017 01:00:00",2790.4,2876,2762.1,2860,18994.72100108
"BTCUSD",1501891200000,"08/05/2017 01:00:00",2860,3339.5,2853.3,3252.3,50558.24084609
"BTCUSD",1501977600000,"08/06/2017 01:00:00",3252.3,3315.5,3155.8,3232.1,16949.87411874
"BTCUSD",1502064000000,"08/07/2017 01:00:00",3232,3440,3190,3396,24533.43663551
"BTCUSD",1502150400000,"08/08/2017 01:00:00",3395.9,3483.8,3340,3415,31720.31264697
"BTCUSD",1502236800000,"08/09/2017 01:00:00",3415,3430,3235.1,3340.4,26260.31204254
"BTCUSD",1502323200000,"08/10/2017 01:00:00",3340.3,3447,3310,3405,19129.99938696
"BTCUSD",1502409600000,"08/11/2017 01:00:00",3404.9,3695,3380,3643.4,26420.38188547
"BTCUSD",1502496000000,"08/12/2017 01:00:00",3642.4,3970.1,3589.5,3866.2,37660.6403351
"BTCUSD",1502582400000,"08/13/2017 01:00:00",3865.7,4190,3834.2,4061.6,48212.99471929
"BTCUSD",1502668800000,"08/14/2017 01:00:00",4061,4330.3,3951,4320.8,34185.63060683
"BTCUSD",1502755200000,"08/15/2017 01:00:00",4321,4430,3832.5,4151.8,64111.03447992
"BTCUSD",1502841600000,"08/16/2017 01:00:00",4151.9,4405,3925.1,4386.4,35292.3092464
"BTCUSD",1502928000000,"08/17/2017 01:00:00",4386.3,4492.3,4152,4263,40307.03720301
"BTCUSD",1503014400000,"08/18/2017 01:00:00",4262.9,4360,3954,4090.1,46806.57023528
"BTCUSD",1503100800000,"08/19/2017 01:00:00",4090.1,4187,3907,4145,41765.2743971
"BTCUSD",1503187200000,"08/20/2017 01:00:00",4145.1,4199.9,3975.1,4063.1,25124.9456383
"BTCUSD",1503273600000,"08/21/2017 01:00:00",4059.6,4094.7,3951,3998.2,26586.21907274
"BTCUSD",1503360000000,"08/22/2017 01:00:00",3997.6,4141.9,3599,4081.9,61727.79500618
"BTCUSD",1503446400000,"08/23/2017 01:00:00",4083.9,4255.2,4045,4130.2,27484.37736384
"BTCUSD",1503532800000,"08/24/2017 01:00:00",4130.8,4381,4089.9,4322.1,22041.11871118
"BTCUSD",1503619200000,"08/25/2017 01:00:00",4322.1,4464.2,4250,4351.5,27756.98848534
"BTCUSD",1503705600000,"08/26/2017 01:00:00",4351.4,4364,4240.7,4340.4,14795.77225415
"BTCUSD",1503792000000,"08/27/2017 01:00:00",4341.5,4406.7,4304.4,4332.8,11162.92615586
"BTCUSD",1503878400000,"08/28/2017 01:00:00",4333.8,4395.5,4175,4385.1,21224.24667506
"BTCUSD",1503964800000,"08/29/2017 01:00:00",4385.2,4648.8,4325.1,4587.1,32703.08252724
"BTCUSD",1504051200000,"08/30/2017 01:00:00",4587.1,4643,4481,4568,17065.10090642
"BTCUSD",1504137600000,"08/31/2017 01:00:00",4568,4749.9,4566.9,4718.3,18467.69958321
"BTCUSD",1504224000000,"09/01/2017 01:00:00",4718.2,4936.9,4660,4907.7,28785.25415936
"BTCUSD",1504310400000,"09/02/2017 01:00:00",4909.2,4970,4400.1,4532.3,54967.19887223
"BTCUSD",1504396800000,"09/03/2017 01:00:00",4534.3,4699.9,4331,4598.5,33548.78863131
"BTCUSD",1504483200000,"09/04/2017 01:00:00",4598,4611.6,4052,4205,59087.37648571
"BTCUSD",1504569600000,"09/05/2017 01:00:00",4207.5,4471,3900.1,4375,57726.33956084
"BTCUSD",1504656000000,"09/06/2017 01:00:00",4375,4633.7,4352.4,4595.8,38993.89335346
"BTCUSD",1504742400000,"09/07/2017 01:00:00",4592.6,4675,4455.1,4613.7,23131.92973491
"BTCUSD",1504828800000,"09/08/2017 01:00:00",4613.6,4694.9,4105,4304,60942.90237479
"BTCUSD",1504915200000,"09/09/2017 01:00:00",4304.1,4395.2,4151,4315.9,31108.57266183
"BTCUSD",1505001600000,"09/10/2017 01:00:00",4315.4,4330,3974.1,4233.9,45876.53276485
"BTCUSD",1505088000000,"09/11/2017 01:00:00",4233.5,4383.2,4123,4198.7,30897.42090881
"BTCUSD",1505174400000,"09/12/2017 01:00:00",4200.5,4379,4050,4149.4,40047.82707947
"BTCUSD",1505260800000,"09/13/2017 01:00:00",4149.4,4160,3731.7,3849.7,71503.22762066
"BTCUSD",1505347200000,"09/14/2017 01:00:00",3849.7,3917.2,3204.7,3235.3,127510.72380643
"BTCUSD",1505433600000,"09/15/2017 01:00:00",3235.4,3809,2980.4,3697.1,183116.68152974
"BTCUSD",1505520000000,"09/16/2017 01:00:00",3697,3875,3511.1,3681.5,70752.12868081
"BTCUSD",1505606400000,"09/17/2017 01:00:00",3679.6,3782,3465.1,3666.6,37038.53669509
"BTCUSD",1505692800000,"09/18/2017 01:00:00",3666.9,4119,3666.9,4084.4,58978.69285366
"BTCUSD",1505779200000,"09/19/2017 01:00:00",4084.3,4114,3836.2,3892.2,47749.58338806
"BTCUSD",1505865600000,"09/20/2017 01:00:00",3892.6,4049,3829,3872.4,33241.55770899
"BTCUSD",1505952000000,"09/21/2017 01:00:00",3874.8,3905,3560,3596.7,56944.211721
"BTCUSD",1506038400000,"09/22/2017 01:00:00",3600,3748,3490,3602.3,49235.11147446
"BTCUSD",1506124800000,"09/23/2017 01:00:00",3597.9,3808.7,3555,3779.6,25640.09297131
"BTCUSD",1506211200000,"09/24/2017 01:00:00",3779.3,3783,3615.5,3654.7,20883.29400183
"BTCUSD",1506297600000,"09/25/2017 01:00:00",3654.4,3977,3653.7,3930.1,40157.86230585
"BTCUSD",1506384000000,"09/26/2017 01:00:00",3930,3985,3838,3881.5,21401.21520912
"BTCUSD",1506470400000,"09/27/2017 01:00:00",3881.7,4229.5,3876.7,4209.7,48624.86920721
"BTCUSD",1506556800000,"09/28/2017 01:00:00",4207.5,4269,4120,4190,36575.28207875
"BTCUSD",1506643200000,"09/29/2017 01:00:00",4190,4245,4024.4,4168,38941.76643093
"BTCUSD",1506729600000,"09/30/2017 01:00:00",4167.6,4397,4160,4367.1,31498.77009665
"BTCUSD",1506816000000,"10/01/2017 01:00:00",4367.1,4424,4248.6,4404.3,29229.55963961
"BTCUSD",1506902400000,"10/02/2017 01:00:00",4404.3,4482,4359,4400.2,29071.34483179
"BTCUSD",1506988800000,"10/03/2017 01:00:00",4400.2,4439.9,4210.1,4310.6,28542.15680717
"BTCUSD",1507075200000,"10/04/2017 01:00:00",4309.6,4359.2,4174.3,4215.9,26370.95900433
"BTCUSD",1507161600000,"10/05/2017 01:00:00",4215.9,4372.3,4133,4312,25368.41498163
"BTCUSD",1507248000000,"10/06/2017 01:00:00",4311.9,4425.8,4282.2,4370,25931.89802114
"BTCUSD",1507334400000,"10/07/2017 01:00:00",4370,4505,4309,4435.6,17423.88598883
"BTCUSD",1507420800000,"10/08/2017 01:00:00",4435.9,4632.4,4416.3,4611.9,29834.38489802
"BTCUSD",1507507200000,"10/09/2017 01:00:00",4611.8,4879.8,4551,4782.3,48928.09769134
"BTCUSD",1507593600000,"10/10/2017 01:00:00",4782.3,4940,4716.4,4777.7,42701.37345587
"BTCUSD",1507680000000,"10/11/2017 01:00:00",4777.1,4881.4,4715,4824.9,28908.1259726
"BTCUSD",1507766400000,"10/12/2017 01:00:00",4824.9,5445,4815,5440,79502.85493293
"BTCUSD",1507852800000,"10/13/2017 01:00:00",5440,5920,5369.4,5636.8,99110.62453184
"BTCUSD",1507939200000,"10/14/2017 01:00:00",5636.8,5857.4,5564.3,5833.5,36810.98518561
"BTCUSD",1508025600000,"10/15/2017 01:00:00",5834.9,5877,5450,5713.9,57475.73977445
"BTCUSD",1508112000000,"10/16/2017 01:00:00",5712.1,5810,5570,5764.8,31410.43427206
"BTCUSD",1508198400000,"10/17/2017 01:00:00",5764.7,5779,5511,5597.1,31906.14997325
"BTCUSD",1508198400000,"10/17/2017 01:00:00",5764.7,5779,5511,5597.1,31906.14997325
"BTCUSD",1508284800000,"10/18/2017 01:00:00",5597.2,5597.9,5114,5567,69045.87052166
"BTCUSD",1508371200000,"10/19/2017 01:00:00",5568.1,5744,5505.5,5694.2,38038.56929783
"BTCUSD",1508457600000,"10/20/2017 01:00:00",5694.1,6088.4,5603.3,5983.8,61777.29592668
"BTCUSD",1508544000000,"10/21/2017 01:00:00",5983.7,6199.9,5862.8,6005.1,53487.98776009
"BTCUSD",1508630400000,"10/22/2017 01:00:00",6005.9,6075,5705,5981.3,50572.76526313
"BTCUSD",1508716800000,"10/23/2017 01:00:00",5982.4,6055,5621,5907.3,67056.95351285
"BTCUSD",1508803200000,"10/24/2017 01:00:00",5907.3,5907.3,5457.4,5510,64024.8670318
"BTCUSD",1508889600000,"10/25/2017 01:00:00",5510,5746.9,5365.3,5724.1,44825.34909819
"BTCUSD",1508976000000,"10/26/2017 01:00:00",5724.2,5966.6,5667.5,5890,42724.28100853
"BTCUSD",1509062400000,"10/27/2017 01:00:00",5889.9,6020,5681,5759.7,39712.73376073
"BTCUSD",1509148800000,"10/28/2017 01:00:00",5759.8,5864,5632,5720.3,26663.07159007
"BTCUSD",1509235200000,"10/29/2017 01:00:00",5719.7,6345,5660,6150,61967.82683328
"BTCUSD",1509321600000,"10/30/2017 00:00:00",6150,6239,6006.2,6130,33217.40463982
"BTCUSD",1509408000000,"10/31/2017 00:00:00",6127.9,6481.5,6082.5,6455.1,38821.10919356
"BTCUSD",1509494400000,"11/01/2017 00:00:00",6455,6739.9,6344.5,6739.6,57203.78734181
"BTCUSD",1509580800000,"11/02/2017 00:00:00",6739.2,7350,6707.3,7018.8,97337.20072213
"BTCUSD",1509667200000,"11/03/2017 00:00:00",7018.8,7448,6917,7132,62939.21441725
"BTCUSD",1509753600000,"11/04/2017 00:00:00",7132,7530,6930.1,7369.9,48598.07207096
"BTCUSD",1509840000000,"11/05/2017 00:00:00",7370,7598,7272,7366.7,46299.95494806
"BTCUSD",1509926400000,"11/06/2017 00:00:00",7365.6,7440,6911,6956.5,63265.49195175
"BTCUSD",1510012800000,"11/07/2017 00:00:00",6955.2,7220,6948,7102,37539.62434544
"BTCUSD",1510099200000,"11/08/2017 00:00:00",7102.1,7899.9,6977.4,7446.1,97303.17504447
"BTCUSD",1510185600000,"11/09/2017 00:00:00",7446,7450,7000,7126.4,50139.52313385
"BTCUSD",1510272000000,"11/10/2017 00:00:00",7126.4,7324,6405,6541.2,88416.47311226
"BTCUSD",1510358400000,"11/11/2017 00:00:00",6545,6789,6163.2,6302.7,72841.28594997
